"","sensitivity","specificity","thresholds"
"1167",0.931696085955487,0.268025751072961,0.267330259084702
"1168",0.931696085955487,0.268240343347639,0.267373651266098
"1169",0.931696085955487,0.268454935622318,0.267524212598801
"1170",0.931696085955487,0.268669527896996,0.267692655324936
"1171",0.931696085955487,0.268884120171674,0.267736732959747
"1172",0.931696085955487,0.269098712446352,0.26776984333992
"1173",0.931696085955487,0.26931330472103,0.267844572663307
"1174",0.931696085955487,0.269527896995708,0.267913416028023
"1175",0.931696085955487,0.269742489270386,0.267939135432243
"1176",0.931696085955487,0.269957081545064,0.267942547798157
"1177",0.931696085955487,0.270171673819742,0.26800948381424
"1178",0.931696085955487,0.270386266094421,0.268094122409821
"1179",0.931696085955487,0.270600858369099,0.268112540245056
"1180",0.931696085955487,0.270815450643777,0.268133610486984
"1181",0.931696085955487,0.271030042918455,0.268200904130936
"1182",0.931696085955487,0.271244635193133,0.268256261944771
"1183",0.930928626247122,0.271244635193133,0.268452614545822
"1184",0.930161166538757,0.271244635193133,0.268851459026337
"1185",0.930161166538757,0.271459227467811,0.269162029027939
"1186",0.930161166538757,0.271673819742489,0.269269436597824
"1187",0.930161166538757,0.271888412017167,0.269310459494591
"1188",0.930161166538757,0.272103004291845,0.269352570176125
"1189",0.929393706830391,0.272103004291845,0.26936848461628
"1190",0.929393706830391,0.272317596566524,0.269378021359444
"1191",0.929393706830391,0.272532188841202,0.269398227334023
"1192",0.928626247122026,0.27274678111588,0.269477307796478
"1193",0.927858787413661,0.27274678111588,0.269573256373405
"1194",0.927858787413661,0.272961373390558,0.269615277647972
"1195",0.927858787413661,0.273175965665236,0.269638016819954
"1196",0.927858787413661,0.273390557939914,0.269662901759148
"1197",0.927858787413661,0.273605150214592,0.269700482487679
"1198",0.927858787413661,0.27381974248927,0.269780352711678
"1199",0.927858787413661,0.274034334763949,0.269840478897095
"1200",0.927858787413661,0.274248927038627,0.269856974482536
"1201",0.927858787413661,0.274463519313305,0.269934296607971
"1202",0.927858787413661,0.274678111587983,0.27001103758812
"1203",0.927858787413661,0.274892703862661,0.270037367939949
"1204",0.927858787413661,0.275107296137339,0.270058766007423
"1205",0.927858787413661,0.275321888412017,0.270066544413567
"1206",0.927858787413661,0.275536480686695,0.270102575421333
"1207",0.927858787413661,0.275751072961373,0.270166516304016
"1208",0.927858787413661,0.275965665236051,0.270210549235344
"1209",0.927858787413661,0.27618025751073,0.270245105028152
"1210",0.927858787413661,0.276394849785408,0.270319402217865
"1211",0.927858787413661,0.276609442060086,0.270384579896927
"1212",0.927091327705295,0.276609442060086,0.270422279834747
"1213",0.927091327705295,0.276824034334764,0.270472481846809
"1214",0.927091327705295,0.277038626609442,0.270572632551193
"1215",0.927091327705295,0.27725321888412,0.270689442753792
"1216",0.927091327705295,0.277467811158798,0.270841628313065
"1217",0.927091327705295,0.277682403433476,0.270963981747627
"1218",0.927091327705295,0.277896995708155,0.270987838506699
"1219",0.927091327705295,0.278326180257511,0.271010935306549
"1220",0.92632386799693,0.278540772532189,0.271029472351074
"1221",0.92632386799693,0.278755364806867,0.271052733063698
"1222",0.92632386799693,0.278969957081545,0.271101638674736
"1223",0.92632386799693,0.279184549356223,0.271143108606339
"1224",0.925556408288565,0.279613733905579,0.271153837442398
"1225",0.925556408288565,0.279828326180257,0.27121676504612
"1226",0.925556408288565,0.280042918454936,0.271420329809189
"1227",0.9247889485802,0.280042918454936,0.271601215004921
"1228",0.9247889485802,0.280257510729614,0.27165287733078
"1229",0.9247889485802,0.280472103004292,0.271762296557426
"1230",0.9247889485802,0.28068669527897,0.272015988826752
"1231",0.9247889485802,0.280901287553648,0.272174313664436
"1232",0.9247889485802,0.281115879828326,0.272211685776711
"1233",0.9247889485802,0.281330472103004,0.272319167852402
"1234",0.9247889485802,0.281545064377682,0.272395238280296
"1235",0.9247889485802,0.281759656652361,0.272399619221687
"1236",0.9247889485802,0.281974248927039,0.272404536604881
"1237",0.9247889485802,0.282188841201717,0.272522434592247
"1238",0.9247889485802,0.282403433476395,0.272645637392998
"1239",0.9247889485802,0.282618025751073,0.272678107023239
"1240",0.9247889485802,0.282832618025751,0.272716090083122
"1241",0.9247889485802,0.283047210300429,0.272745922207832
"1242",0.9247889485802,0.283261802575107,0.2728361338377
"1243",0.9247889485802,0.283476394849785,0.272929340600967
"1244",0.9247889485802,0.283690987124464,0.273063167929649
"1245",0.9247889485802,0.283905579399142,0.273192793130875
"1246",0.9247889485802,0.28412017167382,0.27323605120182
"1247",0.9247889485802,0.284334763948498,0.273309081792831
"1248",0.9247889485802,0.284549356223176,0.273364618420601
"1249",0.9247889485802,0.284763948497854,0.273448616266251
"1250",0.9247889485802,0.284978540772532,0.273586615920067
"1251",0.9247889485802,0.28519313304721,0.273669809103012
"1252",0.9247889485802,0.285407725321888,0.273716673254967
"1253",0.9247889485802,0.285622317596567,0.273750767111778
"1254",0.9247889485802,0.285836909871245,0.273755893111229
"1255",0.9247889485802,0.286051502145923,0.273772612214088
"1256",0.9247889485802,0.286266094420601,0.273838579654694
"1257",0.9247889485802,0.286480686695279,0.273915901780128
"1258",0.9247889485802,0.286695278969957,0.273962885141373
"1259",0.9247889485802,0.286909871244635,0.274034604430199
"1260",0.9247889485802,0.287124463519313,0.274119973182678
"1261",0.9247889485802,0.287339055793991,0.274167388677597
"1262",0.9247889485802,0.28755364806867,0.274187475442886
"1263",0.924021488871834,0.28755364806867,0.274308487772942
"1264",0.924021488871834,0.287982832618026,0.27442954480648
"1265",0.923254029163469,0.287982832618026,0.274452790617943
"1266",0.923254029163469,0.288197424892704,0.274489626288414
"1267",0.923254029163469,0.288412017167382,0.274543061852455
"1268",0.922486569455104,0.288841201716738,0.274588048458099
"1269",0.922486569455104,0.289270386266094,0.274688944220543
"1270",0.922486569455104,0.289914163090129,0.274856746196747
"1271",0.922486569455104,0.290343347639485,0.275025442242622
"1272",0.922486569455104,0.290557939914163,0.275123208761215
"1273",0.922486569455104,0.290772532188841,0.275142267346382
"1274",0.922486569455104,0.290987124463519,0.275154918432236
"1275",0.921719109746738,0.290987124463519,0.275168687105179
"1276",0.921719109746738,0.291201716738197,0.275260642170906
"1277",0.921719109746738,0.291416309012876,0.275343850255013
"1278",0.921719109746738,0.291630901287554,0.275368213653564
"1279",0.921719109746738,0.291845493562232,0.275430724024773
"1280",0.920951650038373,0.29206008583691,0.275568872690201
"1281",0.920184190330008,0.29206008583691,0.275704830884933
"1282",0.920184190330008,0.292274678111588,0.275758698582649
"1283",0.920184190330008,0.292489270386266,0.275783464312553
"1284",0.920184190330008,0.292703862660944,0.275850221514702
"1285",0.920184190330008,0.293347639484979,0.275971353054047
"1286",0.920184190330008,0.293562231759657,0.276101753115654
"1287",0.920184190330008,0.294206008583691,0.276216745376587
"1288",0.920184190330008,0.294420600858369,0.276389092206955
"1289",0.920184190330008,0.294635193133047,0.27652382850647
"1290",0.920184190330008,0.294849785407725,0.276598781347275
"1291",0.920184190330008,0.295064377682403,0.276673257350922
"1292",0.920184190330008,0.295278969957082,0.276701584458351
"1293",0.920184190330008,0.29549356223176,0.276797950267792
"1294",0.920184190330008,0.295708154506438,0.276966989040375
"1295",0.920184190330008,0.295922746781116,0.277063816785812
"1296",0.920184190330008,0.296137339055794,0.277322664856911
"1297",0.920184190330008,0.296351931330472,0.277632161974907
"1298",0.920184190330008,0.29656652360515,0.277691811323166
"1299",0.920184190330008,0.296781115879828,0.277789875864983
"1300",0.919416730621642,0.296781115879828,0.277889579534531
"1301",0.919416730621642,0.296995708154506,0.277913704514503
"1302",0.918649270913277,0.296995708154506,0.277995869517326
"1303",0.917881811204912,0.296995708154506,0.27806955575943
"1304",0.917881811204912,0.297210300429185,0.278093710541725
"1305",0.917881811204912,0.297424892703863,0.278137698769569
"1306",0.917114351496546,0.297424892703863,0.278191432356834
"1307",0.917114351496546,0.297639484978541,0.278245851397514
"1308",0.917114351496546,0.297854077253219,0.278326794505119
"1309",0.917114351496546,0.298068669527897,0.278379276394844
"1310",0.917114351496546,0.298283261802575,0.278452590107918
"1311",0.917114351496546,0.298497854077253,0.278594329953194
"1312",0.917114351496546,0.298712446351931,0.278711259365082
"1313",0.917114351496546,0.298927038626609,0.278791278600693
"1314",0.917114351496546,0.299141630901288,0.278853163123131
"1315",0.917114351496546,0.299356223175966,0.278933987021446
"1316",0.917114351496546,0.299570815450644,0.279053777456284
"1317",0.917114351496546,0.299785407725322,0.279165416955948
"1318",0.916346891788181,0.299785407725322,0.279289364814758
"1319",0.916346891788181,0.3,0.279372379183769
"1320",0.916346891788181,0.300214592274678,0.279415354132652
"1321",0.916346891788181,0.300429184549356,0.279519587755203
"1322",0.915579432079816,0.301287553648069,0.279776304960251
"1323",0.915579432079816,0.301502145922747,0.279993608593941
"1324",0.915579432079816,0.301716738197425,0.2801543623209
"1325",0.915579432079816,0.302145922746781,0.280314847826958
"1326",0.915579432079816,0.302360515021459,0.280380368232727
"1327",0.914811972371451,0.302360515021459,0.28055876493454
"1328",0.914811972371451,0.302575107296137,0.280701890587807
"1329",0.914811972371451,0.302789699570815,0.280731946229935
"1330",0.914811972371451,0.303004291845494,0.280760079622269
"1331",0.914044512663085,0.303218884120172,0.280777260661125
"1332",0.914044512663085,0.30343347639485,0.280798137187958
"1333",0.91327705295472,0.30343347639485,0.280928313732147
"1334",0.91327705295472,0.303648068669528,0.281084522604942
"1335",0.912509593246355,0.303648068669528,0.281227827072144
"1336",0.912509593246355,0.304077253218884,0.281395792961121
"1337",0.912509593246355,0.304291845493562,0.281490996479988
"1338",0.912509593246355,0.30450643776824,0.281604662537575
"1339",0.912509593246355,0.304721030042918,0.281708434224129
"1340",0.912509593246355,0.304935622317597,0.281896308064461
"1341",0.912509593246355,0.305150214592275,0.282067164778709
"1342",0.912509593246355,0.305364806866953,0.282164454460144
"1343",0.912509593246355,0.305579399141631,0.282261431217194
"1344",0.912509593246355,0.305793991416309,0.282275483012199
"1345",0.912509593246355,0.306008583690987,0.282290533185005
"1346",0.912509593246355,0.306223175965665,0.282315745949745
"1347",0.912509593246355,0.306652360515021,0.282337084412575
"1348",0.912509593246355,0.3068669527897,0.282352641224861
"1349",0.912509593246355,0.307081545064378,0.282475888729095
"1350",0.912509593246355,0.307296137339056,0.282685369253159
"1351",0.912509593246355,0.307510729613734,0.282896801829338
"1352",0.912509593246355,0.307725321888412,0.283056989312172
"1353",0.912509593246355,0.30793991416309,0.283103987574577
"1354",0.912509593246355,0.308154506437768,0.283122390508652
"1355",0.912509593246355,0.308369098712446,0.283242210745811
"1356",0.912509593246355,0.308583690987124,0.283372804522514
"1357",0.912509593246355,0.308798283261803,0.283427074551582
"1358",0.912509593246355,0.309012875536481,0.283556893467903
"1359",0.912509593246355,0.309227467811159,0.283701390028
"1360",0.911742133537989,0.309227467811159,0.28377828001976
"1361",0.911742133537989,0.309442060085837,0.283822745084763
"1362",0.911742133537989,0.309656652360515,0.283919006586075
"1363",0.910974673829624,0.309656652360515,0.284085959196091
"1364",0.910974673829624,0.309871244635193,0.284194365143776
"1365",0.910974673829624,0.310085836909871,0.28423535823822
"1366",0.910207214121259,0.310085836909871,0.284297555685043
"1367",0.910207214121259,0.310300429184549,0.284361198544502
"1368",0.910207214121259,0.310515021459227,0.284542143344879
"1369",0.910207214121259,0.310729613733906,0.284809812903404
"1370",0.910207214121259,0.311158798283262,0.285034090280533
"1371",0.909439754412893,0.311158798283262,0.285247191786766
"1372",0.909439754412893,0.31137339055794,0.285407081246376
"1373",0.909439754412893,0.311587982832618,0.285538136959076
"1374",0.909439754412893,0.311802575107296,0.285699769854546
"1375",0.909439754412893,0.312017167381974,0.285924136638641
"1376",0.909439754412893,0.312231759656652,0.286079064011574
"1377",0.909439754412893,0.312660944206009,0.286143913865089
"1378",0.909439754412893,0.312875536480687,0.286334797739983
"1379",0.909439754412893,0.313090128755365,0.286506667733192
"1380",0.909439754412893,0.313304721030043,0.286591500043869
"1381",0.908672294704528,0.313304721030043,0.286774843931198
"1382",0.908672294704528,0.313519313304721,0.286911115050316
"1383",0.908672294704528,0.314377682403434,0.286939233541489
"1384",0.908672294704528,0.314592274678112,0.2869593501091
"1385",0.908672294704528,0.31480686695279,0.286976888775826
"1386",0.908672294704528,0.315021459227468,0.286987394094467
"1387",0.908672294704528,0.315236051502146,0.286993205547333
"1388",0.908672294704528,0.315450643776824,0.287023693323135
"1389",0.907904834996163,0.315450643776824,0.287079051136971
"1390",0.907904834996163,0.315665236051502,0.287213578820229
"1391",0.907904834996163,0.31587982832618,0.287359178066254
"1392",0.907904834996163,0.316094420600858,0.287495121359825
"1393",0.907904834996163,0.316523605150215,0.287617444992065
"1394",0.907904834996163,0.316738197424893,0.287694245576859
"1395",0.907904834996163,0.316952789699571,0.287766516208649
"1396",0.907904834996163,0.317167381974249,0.287786275148392
"1397",0.907904834996163,0.317381974248927,0.287827968597412
"1398",0.907904834996163,0.317596566523605,0.287884652614594
"1399",0.907904834996163,0.317811158798283,0.287928119301796
"1400",0.907904834996163,0.318025751072961,0.287992388010025
"1401",0.907904834996163,0.31824034334764,0.288051456212997
"1402",0.907904834996163,0.318454935622318,0.288132682442665
"1403",0.907904834996163,0.318669527896996,0.288457095623016
"1404",0.907904834996163,0.318884120171674,0.288788944482803
"1405",0.907904834996163,0.319098712446352,0.288876131176949
"1406",0.907904834996163,0.31931330472103,0.288916453719139
"1407",0.907904834996163,0.319527896995708,0.289045095443726
"1408",0.907904834996163,0.319742489270386,0.289179071784019
"1409",0.907904834996163,0.319957081545064,0.289249897003174
"1410",0.907904834996163,0.320171673819742,0.289418235421181
"1411",0.907904834996163,0.320386266094421,0.289555788040161
"1412",0.907904834996163,0.320600858369099,0.289584785699844
"1413",0.907904834996163,0.320815450643777,0.289729610085487
"1414",0.907904834996163,0.321030042918455,0.289873331785202
"1415",0.907904834996163,0.321244635193133,0.289917021989822
"1416",0.907904834996163,0.321459227467811,0.290020987391472
"1417",0.907904834996163,0.321673819742489,0.290100753307343
"1418",0.907137375287797,0.321673819742489,0.290159493684769
"1419",0.907137375287797,0.321888412017167,0.290229380130768
"1420",0.907137375287797,0.322103004291846,0.290275767445564
"1421",0.907137375287797,0.322317596566524,0.290343448519707
"1422",0.907137375287797,0.322532188841202,0.290485754609108
"1423",0.907137375287797,0.32274678111588,0.290657386183739
"1424",0.906369915579432,0.32274678111588,0.290729150176048
"1425",0.906369915579432,0.322961373390558,0.290847763419151
"1426",0.906369915579432,0.323175965665236,0.291062027215958
"1427",0.906369915579432,0.323390557939914,0.291207611560822
"1428",0.906369915579432,0.323605150214592,0.291317149996758
"1429",0.906369915579432,0.32381974248927,0.291431441903114
"1430",0.906369915579432,0.324034334763948,0.291573539376259
"1431",0.906369915579432,0.324248927038627,0.29173432290554
"1432",0.906369915579432,0.324463519313305,0.291814759373665
"1433",0.906369915579432,0.324678111587983,0.291861861944199
"1434",0.906369915579432,0.324892703862661,0.292010679841042
"1435",0.906369915579432,0.325107296137339,0.292151182889938
"1436",0.906369915579432,0.325321888412017,0.292199447751045
"1437",0.906369915579432,0.325536480686695,0.292222544550896
"1438",0.906369915579432,0.325751072961373,0.292243480682373
"1439",0.906369915579432,0.325965665236052,0.29234305024147
"1440",0.906369915579432,0.32618025751073,0.292446687817574
"1441",0.906369915579432,0.326394849785408,0.29258406162262
"1442",0.906369915579432,0.326609442060086,0.29273647069931
"1443",0.905602455871067,0.326609442060086,0.292806580662727
"1444",0.905602455871067,0.326824034334764,0.292854115366936
"1445",0.905602455871067,0.327038626609442,0.292920857667923
"1446",0.905602455871067,0.32725321888412,0.293021753430367
"1447",0.905602455871067,0.327467811158798,0.293114066123962
"1448",0.905602455871067,0.327682403433476,0.293238997459412
"1449",0.905602455871067,0.327896995708155,0.293415173888206
"1450",0.905602455871067,0.328111587982833,0.293529912829399
"1451",0.904834996162701,0.328111587982833,0.29356375336647
"1452",0.904834996162701,0.328326180257511,0.293622568249702
"1453",0.904834996162701,0.328540772532189,0.293704897165298
"1454",0.904834996162701,0.328755364806867,0.293773248791695
"1455",0.904834996162701,0.328969957081545,0.293864712119102
"1456",0.904834996162701,0.329184549356223,0.294056385755539
"1457",0.904834996162701,0.329399141630901,0.294268503785133
"1458",0.904834996162701,0.329613733905579,0.294359758496284
"1459",0.904834996162701,0.329828326180258,0.294466450810432
"1460",0.904834996162701,0.330042918454936,0.294583141803741
"1461",0.904834996162701,0.330257510729614,0.294682949781418
"1462",0.904834996162701,0.330472103004292,0.294838100671768
"1463",0.904834996162701,0.33068669527897,0.294914230704308
"1464",0.904834996162701,0.330901287553648,0.294996902346611
"1465",0.904834996162701,0.331115879828326,0.295232981443405
"1466",0.904834996162701,0.331330472103004,0.295454174280167
"1467",0.904067536454336,0.331330472103004,0.295568630099297
"1468",0.904067536454336,0.331545064377682,0.29566353559494
"1469",0.904067536454336,0.331759656652361,0.295733973383904
"1470",0.904067536454336,0.331974248927039,0.29576076567173
"1471",0.904067536454336,0.332188841201717,0.295797273516655
"1472",0.904067536454336,0.332403433476395,0.295833826065063
"1473",0.904067536454336,0.332618025751073,0.29587385058403
"1474",0.903300076745971,0.332618025751073,0.296045258641243
"1475",0.903300076745971,0.332832618025751,0.296260088682175
"1476",0.903300076745971,0.333047210300429,0.296342417597771
"1477",0.903300076745971,0.333261802575107,0.296384125947952
"1478",0.902532617037606,0.333690987124464,0.296462431550026
"1479",0.902532617037606,0.333905579399142,0.296606421470642
"1480",0.902532617037606,0.33412017167382,0.296730369329453
"1481",0.902532617037606,0.334334763948498,0.296763077378273
"1482",0.902532617037606,0.334549356223176,0.296786367893219
"1483",0.902532617037606,0.334763948497854,0.296814620494843
"1484",0.90176515732924,0.334763948497854,0.296876594424248
"1485",0.90176515732924,0.334978540772532,0.296948626637459
"1486",0.90176515732924,0.33519313304721,0.297039151191711
"1487",0.90176515732924,0.335407725321888,0.297191306948662
"1488",0.90176515732924,0.335622317596567,0.297301277518272
"1489",0.900997697620875,0.335622317596567,0.297328814864159
"1490",0.900997697620875,0.335836909871245,0.297405943274498
"1491",0.900997697620875,0.336051502145923,0.297517359256744
"1492",0.900997697620875,0.336266094420601,0.297570869326591
"1493",0.900997697620875,0.336480686695279,0.297588363289833
"1494",0.900997697620875,0.336695278969957,0.297633245587349
"1495",0.900997697620875,0.337124463519313,0.297960892319679
"1496",0.900997697620875,0.337339055793991,0.298272401094437
"1497",0.900997697620875,0.33755364806867,0.298308745026588
"1498",0.90023023791251,0.33755364806867,0.298380598425865
"1499",0.90023023791251,0.337768240343348,0.298456266522408
"1500",0.90023023791251,0.337982832618026,0.298494577407837
"1501",0.90023023791251,0.338197424892704,0.298573508858681
"1502",0.90023023791251,0.338412017167382,0.298645153641701
"1503",0.90023023791251,0.33862660944206,0.298676908016205
"1504",0.899462778204144,0.33862660944206,0.298714190721512
"1505",0.899462778204144,0.338841201716738,0.298766508698463
"1506",0.899462778204144,0.339055793991416,0.298990771174431
"1507",0.898695318495779,0.339055793991416,0.299241676926613
"1508",0.898695318495779,0.339270386266094,0.299358308315277
"1509",0.897927858787414,0.339270386266094,0.299419328570366
"1510",0.897927858787414,0.339484978540773,0.299428224563599
"1511",0.897927858787414,0.339914163090129,0.299475222826004
"1512",0.897927858787414,0.340128755364807,0.29953096807003
"1513",0.897927858787414,0.340343347639485,0.299573197960854
"1514",0.897927858787414,0.340557939914163,0.299639657139778
"1515",0.897927858787414,0.340772532188841,0.299753487110138
"1516",0.897927858787414,0.340987124463519,0.299832493066788
"1517",0.897927858787414,0.341201716738197,0.299951985478401
"1518",0.897927858787414,0.341416309012876,0.300103157758713
"1519",0.897160399079048,0.341416309012876,0.300146386027336
"1520",0.896392939370683,0.341416309012876,0.300158724188805
"1521",0.896392939370683,0.341630901287554,0.300209254026413
"1522",0.896392939370683,0.341845493562232,0.300271347165108
"1523",0.896392939370683,0.34206008583691,0.300304442644119
"1524",0.896392939370683,0.342274678111588,0.300371155142784
"1525",0.896392939370683,0.342489270386266,0.300432592630386
"1526",0.896392939370683,0.342703862660944,0.300602480769157
"1527",0.896392939370683,0.342918454935622,0.300806134939194
"1528",0.895625479662318,0.342918454935622,0.300878658890724
"1529",0.895625479662318,0.3431330472103,0.300930246710777
"1530",0.895625479662318,0.343347639484979,0.300989910960197
"1531",0.895625479662318,0.343562231759657,0.301042497158051
"1532",0.895625479662318,0.343776824034335,0.301100894808769
"1533",0.895625479662318,0.343991416309013,0.301158964633942
"1534",0.894858019953952,0.343991416309013,0.301189839839935
"1535",0.894090560245587,0.343991416309013,0.301241800189018
"1536",0.894090560245587,0.344206008583691,0.301331132650375
"1537",0.894090560245587,0.344420600858369,0.301402777433395
"1538",0.893323100537222,0.344420600858369,0.30151678621769
"1539",0.893323100537222,0.344635193133047,0.301617994904518
"1540",0.893323100537222,0.344849785407725,0.301707223057747
"1541",0.893323100537222,0.345064377682403,0.301868721842766
"1542",0.893323100537222,0.345278969957082,0.301981002092361
"1543",0.893323100537222,0.34549356223176,0.302116185426712
"1544",0.893323100537222,0.345708154506438,0.302292674779892
"1545",0.893323100537222,0.345922746781116,0.302370980381966
"1546",0.893323100537222,0.346137339055794,0.302678555250168
"1547",0.892555640828857,0.346137339055794,0.302993938326836
"1548",0.892555640828857,0.346351931330472,0.303011864423752
"1549",0.892555640828857,0.34656652360515,0.303051665425301
"1550",0.892555640828857,0.346781115879828,0.303143575787544
"1551",0.892555640828857,0.346995708154506,0.303379520773888
"1552",0.891788181120491,0.35,0.303615182638168
"1553",0.891788181120491,0.350214592274678,0.303777277469635
"1554",0.891020721412126,0.350214592274678,0.30389378964901
"1555",0.891020721412126,0.350429184549356,0.303918674588203
"1556",0.891020721412126,0.350858369098712,0.303975030779839
"1557",0.891020721412126,0.351072961373391,0.304036870598793
"1558",0.891020721412126,0.351287553648069,0.304119318723679
"1559",0.891020721412126,0.351502145922747,0.304238095879555
"1560",0.891020721412126,0.351716738197425,0.304320216178894
"1561",0.891020721412126,0.351931330472103,0.304381832480431
"1562",0.891020721412126,0.352145922746781,0.30442775785923
"1563",0.891020721412126,0.352360515021459,0.304480046033859
"1564",0.891020721412126,0.352575107296137,0.304526343941689
"1565",0.891020721412126,0.352789699570815,0.304618686437607
"1566",0.891020721412126,0.353004291845494,0.304709926247597
"1567",0.891020721412126,0.353218884120172,0.304725706577301
"1568",0.891020721412126,0.35343347639485,0.304804116487503
"1569",0.891020721412126,0.353648068669528,0.304932966828346
"1570",0.890253261703761,0.353648068669528,0.30502487719059
"1571",0.890253261703761,0.353862660944206,0.305083334445953
"1572",0.890253261703761,0.354077253218884,0.305142194032669
"1573",0.88871834228703,0.356223175965665,0.305172458291054
"1574",0.88871834228703,0.356437768240343,0.305177465081215
"1575",0.88871834228703,0.356652360515021,0.305230885744095
"1576",0.88871834228703,0.3568669527897,0.305333152413368
"1577",0.88871834228703,0.357081545064378,0.305503934621811
"1578",0.88871834228703,0.357296137339056,0.305628210306168
"1579",0.88871834228703,0.357510729613734,0.305678322911263
"1580",0.88871834228703,0.357725321888412,0.305748641490936
"1581",0.88871834228703,0.35793991416309,0.305792734026909
"1582",0.88871834228703,0.358154506437768,0.305850669741631
"1583",0.88871834228703,0.358369098712446,0.305899128317833
"1584",0.88871834228703,0.358583690987124,0.305982902646065
"1585",0.88871834228703,0.359012875536481,0.306148022413254
"1586",0.88871834228703,0.359227467811159,0.306257382035255
"1587",0.887950882578665,0.359227467811159,0.306277200579643
"1588",0.887950882578665,0.359442060085837,0.306285202503204
"1589",0.887950882578665,0.359656652360515,0.306298062205315
"1590",0.887950882578665,0.359871244635193,0.306413680315018
"1591",0.887950882578665,0.360085836909871,0.306529387831688
"1592",0.887183422870299,0.360085836909871,0.30653589963913
"1593",0.887183422870299,0.360300429184549,0.306655466556549
"1594",0.887183422870299,0.360515021459227,0.306812480092049
"1595",0.887183422870299,0.360729613733906,0.306896463036537
"1596",0.886415963161934,0.361158798283262,0.307000190019608
"1597",0.886415963161934,0.36137339055794,0.307143479585648
"1598",0.886415963161934,0.361587982832618,0.307277977466583
"1599",0.886415963161934,0.361802575107296,0.307383626699448
"1600",0.886415963161934,0.362231759656652,0.30751645565033
"1601",0.886415963161934,0.36244635193133,0.307607084512711
"1602",0.886415963161934,0.362660944206009,0.307626411318779
"1603",0.886415963161934,0.362875536480687,0.30764926970005
"1604",0.886415963161934,0.363090128755365,0.307692632079124
"1605",0.886415963161934,0.363519313304721,0.307845801115036
"1606",0.886415963161934,0.363733905579399,0.3080063611269
"1607",0.886415963161934,0.363948497854077,0.308091223239899
"1608",0.886415963161934,0.364163090128755,0.308197245001793
"1609",0.886415963161934,0.36480686695279,0.308270201086998
"1610",0.886415963161934,0.365665236051502,0.308399260044098
"1611",0.886415963161934,0.36587982832618,0.308529108762741
"1612",0.886415963161934,0.366094420600858,0.308555766940117
"1613",0.886415963161934,0.366309012875536,0.308596774935722
"1614",0.885648503453569,0.366309012875536,0.308655813336372
"1615",0.885648503453569,0.366523605150215,0.308698773384094
"1616",0.885648503453569,0.366738197424893,0.308800280094147
"1617",0.885648503453569,0.366952789699571,0.308892428874969
"1618",0.885648503453569,0.367167381974249,0.308907225728035
"1619",0.885648503453569,0.367381974248927,0.308972045779228
"1620",0.884881043745203,0.368454935622318,0.309042364358902
"1621",0.884881043745203,0.368669527896996,0.309099495410919
"1622",0.884881043745203,0.368884120171674,0.309164464473724
"1623",0.884881043745203,0.369098712446352,0.309207871556282
"1624",0.884881043745203,0.370815450643777,0.309238567948341
"1625",0.884113584036838,0.370815450643777,0.309290260076523
"1626",0.884113584036838,0.371030042918455,0.309377372264862
"1627",0.884113584036838,0.371244635193133,0.30945885181427
"1628",0.884113584036838,0.371459227467811,0.30961249768734
"1629",0.884113584036838,0.371673819742489,0.309734776616096
"1630",0.883346124328473,0.371673819742489,0.309809267520905
"1631",0.883346124328473,0.372103004291846,0.30989482998848
"1632",0.883346124328473,0.37274678111588,0.309944048523903
"1633",0.883346124328473,0.373605150214592,0.310003250837326
"1634",0.883346124328473,0.37381974248927,0.310064747929573
"1635",0.883346124328473,0.374034334763948,0.310133263468742
"1636",0.883346124328473,0.374248927038627,0.310227885842323
"1637",0.883346124328473,0.374678111587983,0.310298949480057
"1638",0.883346124328473,0.374892703862661,0.310323178768158
"1639",0.883346124328473,0.375107296137339,0.310474038124084
"1640",0.883346124328473,0.375321888412017,0.310616314411163
"1641",0.883346124328473,0.375751072961373,0.310638532042503
"1642",0.883346124328473,0.376394849785408,0.31071001291275
"1643",0.883346124328473,0.376609442060086,0.310764342546463
"1644",0.883346124328473,0.376824034334764,0.31080849468708
"1645",0.883346124328473,0.377467811158798,0.310855001211166
"1646",0.883346124328473,0.377896995708154,0.310876086354256
"1647",0.883346124328473,0.378111587982833,0.310897946357727
"1648",0.883346124328473,0.378326180257511,0.310907945036888
"1649",0.883346124328473,0.378540772532189,0.310916513204575
"1650",0.883346124328473,0.378755364806867,0.31099633872509
"1651",0.883346124328473,0.378969957081545,0.311078980565071
"1652",0.883346124328473,0.379184549356223,0.311101585626602
"1653",0.883346124328473,0.379399141630901,0.311124533414841
"1654",0.882578664620107,0.379399141630901,0.311135992407799
"1655",0.882578664620107,0.379613733905579,0.31120266020298
"1656",0.882578664620107,0.379828326180258,0.311296656727791
"1657",0.882578664620107,0.380042918454936,0.311333253979683
"1658",0.882578664620107,0.380257510729614,0.311377301812172
"1659",0.882578664620107,0.380472103004292,0.311442047357559
"1660",0.882578664620107,0.38068669527897,0.311497583985329
"1661",0.881811204911742,0.38068669527897,0.311541795730591
"1662",0.881811204911742,0.380901287553648,0.311579763889313
"1663",0.881811204911742,0.381545064377682,0.311633288860321
"1664",0.881043745203377,0.383047210300429,0.311681419610977
"1665",0.881043745203377,0.383261802575107,0.311844140291214
